t,A,B,E1,AE1
0.0,9.876810650583534,0.4230750760485518,0.7262536419443392,1.2189404390646548
0.010025062656641603,9.733678326994001,-0.38810680100094985,0.7341711783660315,1.2602609098218802
0.020050125313283207,9.893569708675269,0.21039098599919165,0.6738646058291524,1.3429035856777238
0.03007518796992481,9.734520720200127,0.30239780831899465,0.7080390001197528,1.241987307291097
0.040100250626566414,10.480561941871885,0.1771798649206807,0.7131759600238555,1.2676120089736949
0.05012531328320802,9.620602558479105,-0.17828008850445892,0.7795708595882586,1.1893936531240896
0.06015037593984962,9.667587117294612,0.8411357790961065,0.7006057466406007,1.3670752096510557
0.07017543859649122,9.684761445040655,0.39013092206615035,0.7455865377683509,1.245395344643702
0.08020050125313283,9.410760607302375,0.6442922161029989,0.704104259274739,1.2441618825001295
0.09022556390977443,9.549060983128003,0.09575485068762463,0.7269355037985874,1.2194580038360996
0.10025062656641603,9.092910137037435,0.8332320162296072,0.6789553182096242,1.1828933754812743
0.11027568922305764,9.35248326287909,0.9106893363014872,0.76723150816457,1.211720108231281
0.12030075187969924,9.420118909636898,0.8146255995943539,0.7801602258514035,1.2633358317221561
0.13032581453634084,8.731339590035473,0.6338036413070484,0.8208444777064108,1.2088063673841805
0.14035087719298245,8.754299860273514,0.6317787776920455,0.770313359075536,1.2786024778476717
0.15037593984962405,9.481292850779807,1.1694962605679975,0.7476224525290065,1.1878358624184795
0.16040100250626566,9.325753559552286,1.3713799313001505,0.7948080273365088,1.2242107872276644
0.17042606516290726,8.903488826105704,1.0798619180687732,0.7023852249038854,1.261437564590363
0.18045112781954886,9.314005513342268,0.988643573219055,0.8182136540317084,1.206200636586598
0.19047619047619047,8.617246533433242,1.4303144947707884,0.7298828587282779,1.166688772194741
0.20050125313283207,8.89748460082831,1.8320561092953382,0.8047120210286574,1.2578720004766442
0.21052631578947367,9.084246997705092,1.0102825207672874,0.7617810136052505,1.2330103863602766
0.22055137844611528,8.564036696265461,1.2009993625286421,0.7474973558790813,1.204746373308387
0.23057644110275688,9.08251379660612,1.8095118404372599,0.7602315192703365,1.2122674171461167
0.24060150375939848,8.349693022772122,1.1731845349963677,0.7648123147462331,1.2469992856007988
0.2506265664160401,8.57741764299787,1.5415160743377476,0.7409477873841923,1.2237086338592624
0.2606516290726817,8.412112301368062,1.310384141208981,0.7430884384964828,1.19407975326957
0.2706766917293233,8.676927718960394,1.1843605397347565,0.8184425790539274,1.1586996181013973
0.2807017543859649,8.010495457004804,1.645144537401449,0.7929925411346443,1.1911454072967238
0.2907268170426065,7.831254388168634,1.683130031786713,0.7959554445509273,1.1615419179158937
0.3007518796992481,9.08895681971926,2.130535861271552,0.8568808385314818,1.199335580345387
0.3107769423558897,7.751814417387863,1.7642254550449477,0.7880143541095734,1.2811000187085755
0.3208020050125313,8.006929834440353,1.9155136375688444,0.746896288617229,1.2427898685502843
0.3308270676691729,7.590026569443545,2.5524641990194965,0.8022979676112398,1.1405832187511529
0.3408521303258145,7.773278985236938,2.248807665152889,0.817978274822823,1.1926453353617739
0.3508771929824561,8.154718611807928,1.9180958473334164,0.8008677147103433,1.2339955234825866
0.3609022556390977,7.802404652643751,2.468912690955937,0.8357666046186402,1.236333373243184
0.37092731829573933,7.583838711774071,2.0225591924286874,0.8110327309981498,1.2151281213860676
0.38095238095238093,7.767219483697795,2.618130608694241,0.8256824173704103,1.161295835838418
0.39097744360902253,8.103433218556509,2.8358835557756246,0.8269570750996172,1.1809531790810053
0.40100250626566414,8.086277565727457,2.919019865021786,0.8246842467398604,1.1403376845230366
0.41102756892230574,6.9745514934956585,2.3734649853540635,0.7806857372322282,1.2205805973951709
0.42105263157894735,8.032462265129578,2.3614689621799787,0.756909204606426,1.1715238466390046
0.43107769423558895,7.39979455984104,2.4345677628260876,0.8382639352599914,1.18193106405905
0.44110275689223055,7.488419105693561,3.0214420423499613,0.9391320744871166,1.2358665652152476
0.45112781954887216,7.184758674290465,2.4821899428282546,0.9312778354658123,1.1253033696627899
0.46115288220551376,7.4510352656481365,2.598378835753567,0.8639706035054598,1.123814776258822
0.47117794486215536,7.249931833069364,2.997378447299922,0.8845253156514029,1.2017831113148776
0.48120300751879697,6.877287539834286,2.7938504248929967,0.7734018905016652,1.2191944671225923
0.49122807017543857,6.898762328632876,2.491294653619523,0.889114171399156,1.1381689157335133
0.5012531328320802,6.998380148769261,2.920095297523386,0.801271882479171,1.1091264471291402
0.5112781954887218,6.8393001449465265,3.071445671749212,0.866075449377949,1.0973018986428786
0.5213032581453634,7.117200362884226,2.8679396110498354,0.9415768298297965,1.1451625972473327
0.531328320802005,6.691283917702616,3.699813192142783,0.8518757110504348,1.070078887535869
0.5413533834586466,6.711447133748926,3.2570960898307364,0.834920927888711,1.099485044012289
0.5513784461152882,6.722816947865285,3.3438697056841105,0.8505739219025896,1.054552961733262
0.5614035087719298,6.322347532429656,3.5112177034495367,0.9048191622189473,1.0359732288645433
0.5714285714285714,6.713648134447112,3.4164888325105376,0.8210210110820927,1.0530661678995457
0.581453634085213,6.611174639259305,3.0551574216749295,0.9380375752641231,1.107610324887176
0.5914786967418546,6.8735700355554705,3.475777790739914,0.9606701572058419,1.170783856935134
0.6015037593984962,6.472143361696675,3.8552808783856247,0.9287013339959216,1.1172538444156181
0.6115288220551378,6.445992480396552,3.3786926252455434,0.9399352356063122,1.0483053339220578
0.6215538847117794,6.530994179651057,3.8860744759607186,0.9565358741475082,1.0249553950888681
0.631578947368421,6.189561910701444,4.082009729400314,0.9293613703603079,1.024245863513864
0.6416040100250626,6.242688692068808,3.7291365768144717,0.8940170269747423,1.1083778929566457
0.6516290726817042,6.513582974958136,3.4382832245907498,0.9060173278144542,1.1308481416877263
0.6616541353383458,5.654770139162316,3.9305745092659743,1.0123394543110045,0.9975770225217113
0.6716791979949874,5.756453242151569,3.768102636367784,0.9392008589497169,1.0232227897324395
0.681704260651629,6.1569169577991705,4.411486358194644,1.011700470261092,1.0512500691266875
0.6917293233082706,5.867092514421994,3.904485694813245,0.8827009443136264,1.05679600825743
0.7017543859649122,5.4986869683303725,4.176041105050924,0.9644905438147391,1.1135806059243727
0.7117794486215538,5.685854144579046,4.455239499544848,0.9538056862251578,0.9704571654260118
0.7218045112781954,6.0198308764488555,4.209269293210221,1.0529522513087506,1.0480107115954278
0.731829573934837,5.527100352887425,4.1317900283152555,0.9650852623088324,1.013449556135607
0.7418546365914787,5.920645248635115,4.485478198280412,1.0014742718644365,1.0085927411153661
0.7518796992481203,5.866696402861228,4.1663359647013385,0.9976120191551164,1.057070079929503
0.7619047619047619,6.010443425712264,4.350221503644334,1.0173765225936766,1.0631972628961914
0.7719298245614035,5.303242286035509,4.724114950428686,1.0692029610488862,0.9595455570339586
0.7819548872180451,5.1639880251079,4.657718359384139,1.0127020937428484,0.9971386020549251
0.7919799498746867,5.182904082954522,4.617231509984271,1.0134613278778373,0.9716012885040153
0.8020050125313283,5.323658823728833,4.280691670166114,1.0091080765455989,1.009539826013398
0.8120300751879699,5.499665677315471,4.49987317778896,1.0316100488958755,0.9202239428276227
0.8220551378446115,4.782298914912344,4.567715683569777,1.0407676817886404,0.9531921814717944
0.8320802005012531,5.264884185042272,5.233716630841499,1.0005025928800324,0.9618465975206323
0.8421052631578947,5.321581186215735,4.325020010098617,1.0524891042439821,0.9826554644062776
0.8521303258145363,4.940875879618153,5.186712844430852,1.0460425891988447,0.9588916675122269
0.8621553884711779,4.8195341123939865,5.018497198067727,0.9971911627192227,1.03739933782676
0.8721804511278195,4.582423124704089,4.947650349024328,1.0890774772975302,1.0367048602839493
0.8822055137844611,5.200149422675072,5.518907181321522,1.0567436020136274,1.0058280693001627
0.8922305764411027,5.119543922074381,5.163885052793926,1.0014421343560396,0.8979516631427058
0.9022556390977443,4.874643295349659,4.836358017106312,1.0573179166645041,0.9365716297606378
0.9122807017543859,5.012788037438828,5.275073457974025,1.0904732180121721,0.9820423065958013
0.9223057644110275,4.561496179940335,5.298787153665969,1.070355593826331,0.951183484221021
0.9323308270676691,5.089361337534579,4.938565369284217,1.0114872413936025,0.9783260926113899
0.9423558897243107,4.672344685565853,5.584789777978239,1.006046440207506,0.9220434644514842
0.9523809523809523,4.670140693994177,5.339812044030827,1.1303005085733078,0.9510804052820984
0.9624060150375939,4.36612646547851,5.269468817884826,1.1008310583690157,0.8334991728944332
0.9724310776942355,4.602557661191763,5.323240828722037,1.098275098079044,0.8798484484659512
0.9824561403508771,4.2885988560229,5.497983803253075,1.0600234483325404,0.8985542647393322
0.9924812030075187,4.6839926770458735,5.430739183568755,1.0358169106237236,0.861624208812014
1.0025062656641603,4.603505825461876,5.67635290087268,1.0639580088632932,0.8822321836209782
1.012531328320802,4.790396816354176,6.049833252375886,1.119754170882742,0.8885061367104031
1.0225563909774436,4.016414851020169,5.577468811734591,1.1366080011830166,0.8904631148107417
1.0325814536340852,4.421007482866097,5.720508067267674,1.1387061105389693,0.8695903287173458
1.0426065162907268,4.226497671036249,5.449356786811908,1.1347651981878517,0.7840410992152913
1.0526315789473684,4.4519681050149185,6.194453977449134,1.0475348233705997,0.8236187076083227
1.06265664160401,4.5663086215196,6.081400921895047,1.1232489370107284,0.8946279332172501
1.0726817042606516,4.349892767212632,5.537450027775929,1.085856344599313,0.8315895294088766
1.0827067669172932,4.204773281424,6.262551143975312,1.2220847683692002,0.8336283052175121
1.0927318295739348,3.695097251900666,6.065745114728058,1.1944285784374544,0.8875785286570591
1.1027568922305764,4.415342629454288,6.124519044661994,1.1739369798138966,0.8689054434145503
1.112781954887218,3.9887108251531402,5.677143065701086,1.2387706280295319,0.8588483187054398
1.1228070175438596,3.7996099820437976,5.965322099067924,1.1860661375665384,0.8189381308048019
1.1328320802005012,3.796366277714515,6.08548552592475,1.1339920397333723,0.8026923905219077
1.1428571428571428,3.213323470609405,6.1902995298995345,1.1621635539651334,0.8135461867369078
1.1528822055137844,3.6746084750591117,6.047750006245595,1.1149512808430824,0.8485807330859134
1.162907268170426,3.8257410489416097,5.907370496068635,1.1576826844187145,0.8178826065165788
1.1729323308270676,3.7727554658560836,5.961094293780725,1.1260208479329805,0.8056382616607614
1.1829573934837092,3.514922821361503,6.290497751387818,1.2097504175633025,0.8143358808017783
1.1929824561403508,3.843188670095611,6.318237048735949,1.1396615630767788,0.7797042353242614
1.2030075187969924,3.9728978440370426,6.310426434852976,1.219078502188411,0.8310251264828757
1.213032581453634,3.5878368434952823,6.857700920230827,1.2928632116168062,0.7147299716391006
1.2230576441102756,3.9089847809899303,6.427576938260578,1.1997061868038628,0.7765216283728407
1.2330827067669172,3.201033218080638,6.7941082582536705,1.2530545405014974,0.6764495773407045
1.2431077694235588,3.289789948109989,6.7961003280052115,1.236753962721492,0.8362325716118848
1.2531328320802004,3.557517512095969,6.710116699983939,1.1937741768778325,0.7694533098121927
1.263157894736842,3.361203935412614,6.909949456045831,1.2346694997434673,0.7542186161734766
1.2731829573934836,3.0678349113695775,6.7011785156458465,1.1869413919397633,0.7082740344796006
1.2832080200501252,3.3416375715843305,7.006371689928455,1.2578282378672263,0.7216428361112164
1.2932330827067668,3.8721860580062306,6.076238441022917,1.2991848143742857,0.730361637357314
1.3032581453634084,3.1664491752850457,6.681119405607651,1.3284029912338067,0.7018817316202274
1.31328320802005,3.210259741013698,6.58547103979849,1.2777642866350911,0.729144575757336
1.3233082706766917,3.0497327540201433,7.070180816145673,1.2167274343183414,0.7232171802818572
1.3333333333333333,3.2146092427240087,7.759832772832192,1.3063931466785406,0.6803657273467753
1.3433583959899749,2.845573105623362,7.3177854475679585,1.2018484105407152,0.7294686821806518
1.3533834586466165,2.6615264617925036,7.075210858789229,1.3025396023990747,0.7132507826528733
1.363408521303258,3.051054543472832,7.596842650144774,1.3545764827352613,0.7186760868314436
1.3734335839598997,2.898974423849505,7.110494547067546,1.3213799862709001,0.6484008953231805
1.3834586466165413,3.111784724901048,7.448131251219048,1.319739706846237,0.683800928929661
1.3934837092731829,3.4412943786217634,7.129137893140764,1.3147786882690928,0.7368155263202016
1.4035087719298245,2.9590354566091746,7.6160426530948255,1.3350076115118354,0.6649331255469901
1.413533834586466,2.8840810666715972,6.999789977478759,1.3468783179469117,0.7128416489027188
1.4235588972431077,2.4823801368454577,7.31055852057171,1.376373763685154,0.6819549945194039
1.4335839598997493,2.8816619891246824,7.392029082207183,1.3586056853053519,0.7392697750455011
1.443609022556391,2.6363060839155774,7.031961742532008,1.2994001706259188,0.6573993405249314
1.4536340852130325,2.9558209471085557,7.276790107520413,1.3478630132526275,0.7209756878164649
1.463659147869674,2.794721809966958,7.659804121817286,1.415609847072917,0.6539418522441189
1.4736842105263157,2.7402324568868908,7.640778227421926,1.3407785407480812,0.612052471915863
1.4837092731829573,2.9868265318232234,7.206310251989367,1.4066441886937229,0.6196854787119193
1.493734335839599,2.513622133526759,7.510618640845832,1.3942259710866869,0.576789530026102
1.5037593984962405,2.3565646778200477,7.844194337624682,1.4167058122314387,0.6184116453396551
1.5137844611528821,2.530142382827399,7.547907660663961,1.3518472210532415,0.6545000954566791
1.5238095238095237,2.8974446348270666,7.3639207210045186,1.4020931447570035,0.6343452045251121
1.5338345864661653,2.304417943474836,7.512037856302269,1.3797317505907265,0.6217632668927469
1.543859649122807,2.2530259086329005,7.642515909227865,1.4504717463453871,0.6168141100841826
1.5538847117794485,2.2765940539640854,7.989195749304159,1.3179608908608706,0.47206178760944484
1.5639097744360901,1.9096874912782702,7.466332966809402,1.346577487118655,0.5859907925091955
1.5739348370927317,2.535300371110324,7.89174248189712,1.4229366103515293,0.5577344028999214
1.5839598997493733,2.9291688652560386,8.075378661084429,1.3736465983491033,0.5785148716846649
1.593984962406015,2.361001942295865,8.090182798634865,1.3919035683323804,0.5314743242920844
1.6040100250626566,2.173020516982241,7.825355822622022,1.3949905940964293,0.6194247116448717
1.6140350877192982,2.547101355803423,7.587099987716106,1.4414749349157276,0.5719498931109984
1.6240601503759398,1.963260967902541,7.528285838904951,1.414252945491182,0.5293767195486876
1.6340852130325814,2.4867610671442213,7.879666620613249,1.4190133673656633,0.5224060232155687
1.644110275689223,2.484901087656395,8.24555161671666,1.4358337553724099,0.5705056176343074
1.6541353383458646,2.0093412091389067,7.7395286258250175,1.4602214817882757,0.4410634506967883
1.6641604010025062,1.7211571037199527,7.834364224803318,1.4693772787192916,0.5788622040462121
1.6741854636591478,2.0830011971772118,7.800207148749342,1.4568440421466156,0.5122968404848681
1.6842105263157894,2.078581257665488,7.771485977644167,1.4545639106463608,0.5255161677113822
1.694235588972431,2.1256578632655043,8.126626772863093,1.4496916307810284,0.5321790221647628
1.7042606516290726,1.8002098992773206,8.085189999984147,1.440228023791,0.5063222130646909
1.7142857142857142,1.7353896783265705,7.540541385735924,1.4060201735100475,0.46930316690083335
1.7243107769423558,2.0060568363336575,8.060500867729713,1.5229070142733563,0.6248853931427258
1.7343358395989974,2.2083581876334892,8.379971901503714,1.4665340205342663,0.5248552873416598
1.744360902255639,1.0127659686680497,8.179465015866937,1.5218767184112256,0.49373790344392704
1.7543859649122806,1.8711678547136215,8.185430465138802,1.5225735523093409,0.6149801613024587
1.7644110275689222,2.5074883088981066,8.448394910613903,1.4505384837919648,0.5599519937125732
1.7744360902255638,1.6269632576967192,8.256810275858374,1.4922195467372985,0.47591050314236066
1.7844611528822054,1.489321933608922,8.922986501937176,1.4956129268922296,0.46566195997245474
1.794486215538847,1.6607147675033405,8.197444326208782,1.5382162967985074,0.41663986890760407
1.8045112781954886,1.1924563682006162,8.282159887344841,1.4064634247679357,0.4198262797507416
1.8145363408521302,2.0534327334256433,8.406130500739243,1.4869729555754456,0.5281658584702413
1.8245614035087718,1.7238862078517632,8.430891947145154,1.4571629254093053,0.520015363897685
1.8345864661654134,2.1311946335290224,8.75808148004797,1.5405077518198818,0.4615671595088138
1.844611528822055,1.5464371857588632,7.9521738997686775,1.5497730071041087,0.5193878102185648
1.8546365914786966,1.8446008787996544,8.63413449708737,1.5613470151774043,0.47887922976187397
1.8646616541353382,1.7669933841515348,8.80969258589854,1.541662974820645,0.4344074635264953
1.8746867167919798,1.8721007352945307,8.258876438585371,1.5416933102327415,0.3773123936701115
1.8847117794486214,0.9691345211993945,8.286809104205586,1.5859911013567565,0.4558406205626212
1.894736842105263,1.4414892892221003,8.277385438187885,1.6503049274424348,0.4011499850767641
1.9047619047619047,1.3898355450953634,8.162410321195232,1.5669724174923008,0.4603242913314259
1.9147869674185463,0.6899291882574003,8.438384187051962,1.5928899655443645,0.39284950440292205
1.9248120300751879,1.5818946875381337,8.037883737703078,1.681182603549858,0.4430993585313056
1.9348370927318295,1.4728651529169214,8.473741910795749,1.5268180386470254,0.38592683547826584
1.944862155388471,1.6850588566216456,8.61716520797943,1.6005016780888797,0.45872679921115833
1.9548872180451127,1.0568623219151188,8.299133429518713,1.5594760807146182,0.40362500784958916
1.9649122807017543,0.9946248969360911,8.451948056572949,1.5767639355719418,0.43157948169167004
1.9749373433583959,1.2707520705284856,8.4576073518603,1.5806946127835595,0.4312968416131895
1.9849624060150375,1.7063806450888808,8.981884701002357,1.670487896978344,0.3014972613812575
1.994987468671679,1.079555223673001,8.50082458981184,1.6136859038997047,0.30624355062652037
2.0050125313283207,1.062584866389018,9.071235800252472,1.6429245330532871,0.3722900736033317
